id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
997828,1222935,2500.0,2500.0,2500.0, 36 months,8.9,79.39,A,A5,US Signal Company,2 years,RENT,35000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=997828,  Borrower added on 10/25/11 > Consolidating debt from Discover and Bank of America credit cards<br/>,debt_consolidation,Credit Card Consolidation,495xx,MI,11.01,0.0,Jun-2006,1.0,40.0,,9.0,0.0,2435.0,25.6,14.0,f,0.0,0.0,2856.62453795,2856.62,2500.0,356.62,0.0,0.0,0.0,Nov-2014,85.26,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002809,1228886,15000.0,15000.0,15000.0, 60 months,17.27,374.97,D,D3,Quik Trip,5 years,RENT,50000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002809,,debt_consolidation,personal,662xx,KS,15.84,0.0,Jul-2005,1.0,,,8.0,0.0,12449.0,59.6,8.0,f,0.0,0.0,22027.4452197,22027.45,15000.0,7027.45,0.0,0.0,0.0,Oct-2015,4826.07,,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003298,1229667,24000.0,24000.0,23750.0, 60 months,11.71,530.36,B,B3,Ernst & Young,6 years,RENT,95000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003298,,debt_consolidation,CPA consolidating debt in NYC!,100xx,NY,9.06,0.0,Nov-2001,0.0,48.0,,7.0,0.0,927.0,20.6,22.0,f,0.0,0.0,29063.95,28761.13,24000.0,5063.95,0.0,0.0,0.0,Feb-2014,318.58,,Feb-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002150,1228405,9000.0,9000.0,9000.0, 36 months,7.51,280.0,A,A3,Strayer Univeristy,1 year,MORTGAGE,55000.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002150,  Borrower added on 10/25/11 > Looking to refinance credit card debt in order to have a lower rate and to have one single payment each month.<br/>,debt_consolidation,Debt Consolidation Loan,358xx,AL,16.14,0.0,Oct-2000,3.0,,,17.0,0.0,12753.0,27.3,45.0,f,0.0,0.0,10001.49,10001.49,9000.0,1001.49,0.0,0.0,0.0,Feb-2014,2732.91,,Feb-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003451,1229814,17050.0,17050.0,17025.0, 60 months,10.65,367.74,B,B2,Tile Interiors,4 years,RENT,30660.0,Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003451,"  Borrower added on 10/25/11 > I am looking for a loan to consolidate debt. I have steady full time employment, at the same place for the last 4 years since my relocation to a new state. I pride myself on my pristine credit, having never missed or made a late payment. I am just tired of different accounts &amp; making big companies rich.<br/> Borrower added on 10/26/11 > Thank you very much for your consideration. This loan will enable me to consolidate my debt to a much lower monthly payment &amp; interest rate. In doing so, I will be able to put more money monthly towards my debt, &amp; get it all paid off much sooner.<br/> Borrower added on 11/02/11 > Thank you very much to all of the investors who have committed to fund my loan. I sincerely appreciate it. If I can succeed in obtaining full funding for my loan, I will be able to reduce my DTI from over 25% to around 17% immediately. Doing that will enable me to eliminate the remainder of my higher interest credit card debt by the first part of the new year, allowing me to save money on interest &amp; give me the simplicity of having ONE obligation, Lending Club, automatically deducted monthly. To any potential investors, I assure you I am a sound investment &amp; I appreciate any support you can offer.<br/>",debt_consolidation,Debt Free,863xx,AZ,25.44,0.0,Sep-2000,0.0,,,8.0,0.0,15748.0,59.9,13.0,f,0.0,0.0,8088.92,8077.15,4669.97,2681.17,0.0,737.78,7.3778000106,Aug-2013,68.0,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003267,1229633,3000.0,3000.0,3000.0, 60 months,10.65,64.71,B,B2,Empire Consulting Corporation,6 years,MORTGAGE,90000.0,Source Verified,Oct-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003267,  Borrower added on 10/26/11 > Home improvements (remodel bathroom) and gift for niece's wedding.<br/>,other,Home Improvement,114xx,NY,11.53,0.0,Jul-1983,0.0,,,7.0,0.0,9070.0,86.4,12.0,f,687.82,687.82,3151.35,3151.35,2312.18,839.17,0.0,0.0,0.0,Dec-2015,64.71,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003444,1229807,1925.0,1925.0,1925.0, 36 months,6.03,58.59,A,A1,Colorado Mountain College,3 years,OWN,30000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003444,"  Borrower added on 10/25/11 > Greetings...we are very fortunate to be employed and have our house fully paid off...now we are trying to consolidate some of our last loans in order to become debt free (probably by the end of next summer). We have used Lending Club twice before and find the service fantastic. We have never missed a payment and our credit is great. Thankfully, in these hard economic times, we are able to not only stay above water, but thrive. Thank you, Lending Club.<br/>",debt_consolidation,refinance,816xx,CO,13.32,0.0,Dec-1988,0.0,,,10.0,0.0,11954.0,25.5,18.0,f,0.0,0.0,2109.00173407,2109.0,1925.0,184.0,0.0,0.0,0.0,Nov-2014,59.97,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003229,1229586,35000.0,35000.0,34975.0, 60 months,19.91,925.54,E,E4,Roto-Rooter Services Company,10+ years,MORTGAGE,135000.0,Verified,Nov-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003229,"  Borrower added on 10/26/11 > I am consolidating all of my credit card loans.  I am an excellent borrower, I have never defaulted on a payment.  I have been with my current employer for more than 20 years.  My employer is a large national company who has never had lay offs.<br/>",debt_consolidation,Debt Consolidation,410xx,KY,20.21,0.0,Feb-1995,2.0,,,13.0,0.0,56470.0,73.1,31.0,f,8474.89,8468.83,46252.43,46219.4,26525.11,19727.32,0.0,0.0,0.0,Jan-2016,925.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
989598,1213764,6625.0,6625.0,6625.0, 60 months,14.27,155.09,C,C2,US BANK,6 years,MORTGAGE,25995.0,Verified,Nov-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=989598,  Borrower added on 10/27/11 > Debt consolidation to regain financial freedom and prepare for a more rewarding future.<br/>,debt_consolidation,DEBT CONSOLIDATION,631xx,MO,24.68,0.0,Aug-2003,3.0,,,8.0,0.0,9646.0,72.0,26.0,f,1464.75,1464.75,7752.53,7752.53,5160.25,2577.32,14.9552555507,0.0,0.0,Jan-2016,155.09,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002710,1228967,1000.0,1000.0,1000.0, 36 months,7.9,31.3,A,A4,Outback Steakhouse,3 years,RENT,40000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002710,  Borrower added on 10/25/11 > home improvement/appliance<br/> Borrower added on 10/25/11 > home improvement loan appliance purchase<br/>,other,personal,295xx,SC,17.01,0.0,Mar-2006,1.0,,,6.0,0.0,5824.0,31.5,13.0,f,0.0,0.0,1125.46038481,1125.46,1000.0,125.46,0.0,0.0,0.0,Sep-2014,94.99,,Sep-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002635,1228686,21600.0,21600.0,21600.0, 60 months,13.49,496.91,C,C1,Vortex Aviation,1 year,MORTGAGE,60000.0,Verified,Nov-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002635,,debt_consolidation,Consolidating,330xx,FL,5.38,0.0,Jan-2000,1.0,,,7.0,0.0,5434.0,27.9,10.0,f,4700.3,4700.3,24799.55,24799.55,16899.7,7899.85,0.0,0.0,0.0,Jan-2016,496.91,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002859,1229139,4200.0,4200.0,4200.0, 36 months,11.71,138.92,B,B3,LPL FInancial,6 years,MORTGAGE,107004.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002859,  Borrower added on 10/25/11 > I am expanding my advisory office and need a little extra cash for marketing expenses.<br/>,other,Marketing Expenses,067xx,CT,10.03,1.0,Jun-1999,0.0,15.0,,9.0,0.0,15720.0,91.8,15.0,f,0.0,0.0,4864.56,4864.56,4200.0,664.56,0.0,0.0,0.0,Sep-2013,1955.34,,Jan-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002894,1229179,12850.0,12850.0,12850.0, 60 months,22.74,360.34,G,G1,Prouty Company LLC,3 years,RENT,60000.0,Source Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002894,,other,Other Loan,900xx,CA,1.36,0.0,Oct-2000,1.0,42.0,,3.0,0.0,686.0,15.2,17.0,f,0.0,0.0,5334.19,5334.19,1700.98,2975.99,17.9949958372,639.22,5.71,Jan-2013,378.36,,May-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002888,1229172,4800.0,4800.0,4800.0, 36 months,7.51,149.34,A,A3,Alpine Home Health Agency,2 years,MORTGAGE,36000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002888,"  Borrower added on 10/25/11 > My desire it to simply pay down some revolving credit at a much better intereste rate, thus making my money work better for me.  I have a strong desire to get out of as much debt as possible as quickly as possible!<br/> Borrower added on 10/25/11 > I am always faithful at paying my bills on time!   I have even cut some of these credit cards up and am not using them anymore.  I simply wish to get out of debt!  Tired of the burden of debt, on a mission to be free from it as quickly as possible!<br/>",credit_card,Financial Freedom,815xx,CO,28.87,0.0,Jun-1996,0.0,,,8.0,0.0,10913.0,63.1,21.0,f,0.0,0.0,5374.91725536,5374.92,4800.0,574.92,0.0,0.0,0.0,Nov-2014,155.58,,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002790,1228866,4200.0,4200.0,4200.0, 36 months,9.91,135.35,B,B1,Reno iPhone iPod Repair,3 years,RENT,30000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002790,,car,Bussiness,894xx,NV,9.86,1.0,Nov-2001,2.0,14.0,,12.0,0.0,279.0,1.8,32.0,f,0.0,0.0,4870.95424447,4870.95,4200.0,670.95,0.0,0.0,0.0,Nov-2014,142.07,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003077,1227505,5000.0,5000.0,5000.0, 36 months,6.03,152.18,A,A1,University of Utah,10+ years,MORTGAGE,148350.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003077, High interest debt will be paid off by using the proceeds of this low-interest loan. Borrower added on 10/25/11 > High interest debt will be paid by using the proceeds of this low-interest loan.<br/>,medical,Debt Consolidation,840xx,UT,20.43,0.0,May-1986,0.0,,,17.0,0.0,116794.0,47.5,48.0,f,0.0,0.0,5478.21268655,5478.21,5000.0,478.21,0.0,0.0,0.0,Nov-2014,153.53,,May-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002880,1229163,16000.0,16000.0,16000.0, 36 months,14.65,551.91,C,C3,,7 years,MORTGAGE,56033.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002880,"  Borrower added on 10/25/11 > This is my second Lending club loan. The balance of first will be paid off with these funds as well as my 3 remaining credit cards. No additional debt will be taken on with this loan, its simply to wrap all my debt in on EZ payment. Thank you!<br/>",credit_card,1 EZ Payment,086xx,NJ,22.57,0.0,Nov-1993,1.0,,,15.0,0.0,32078.0,49.3,41.0,f,0.0,0.0,19865.3132212,19865.31,16000.0,3865.31,0.0,0.0,0.0,Dec-2014,562.23,,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002878,1229160,12800.0,12800.0,12775.0, 60 months,12.42,287.46,B,B4,General Dynamics,< 1 year,MORTGAGE,98300.0,Source Verified,Nov-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002878,"  Borrower added on 10/28/11 > Home renovations-replacing carpet throughout home, replacing kitchen counter and consolidating credit card debt.<br/>",other,Home Improvement/Debt Consolidation,308xx,GA,19.46,0.0,Jan-1991,0.0,48.0,,19.0,0.0,18393.0,43.3,44.0,f,2727.52,2722.19,14355.99,14327.96,10072.48,4283.51,0.0,0.0,0.0,Jan-2016,287.46,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002862,1229143,19850.0,19850.0,19600.0, 36 months,9.91,639.67,B,B1,IO Group,10+ years,RENT,53313.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002862,  Borrower added on 10/25/11 > Consolidate and pay off my credit debt while moving away from BofA.<br/> Borrower added on 10/25/11 > I've been living in the same place for 13 years and have been at my current job for over 10. Job security is strong and rent control keeps my bills down. I am very dedicated to paying this loan fast. Thanks.<br/>,debt_consolidation,Leave BofA Debt Consolidation,946xx,CA,9.66,0.0,Sep-1996,0.0,,,4.0,0.0,17856.0,56.7,10.0,f,0.0,0.0,23024.5580392,22734.56,19850.0,3174.56,0.0,0.0,0.0,Nov-2014,655.82,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1001323,1227515,20000.0,20000.0,19975.0, 60 months,15.27,478.64,C,C4,Point Eight Power,3 years,MORTGAGE,90000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001323,,credit_card,CC Payoff,152xx,PA,20.03,0.0,Nov-1996,1.0,27.0,,12.0,0.0,22329.0,76.7,36.0,f,0.0,0.0,28164.4141097,28129.25,20000.0,8164.41,0.0,0.0,0.0,Oct-2015,6254.51,,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
999179,1224535,15000.0,15000.0,14675.0, 60 months,11.71,331.48,B,B3,sysco foods,6 years,MORTGAGE,45000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=999179,  Borrower added on 10/25/11 > down payment on a cabin and 5 acres<br/> Borrower added on 10/25/11 > down payment on a cabin and 5 acres of land... i pay all payments on time. my job is very stable.<br/>,major_purchase,cabin,254xx,WV,20.8,0.0,May-2000,0.0,,,6.0,0.0,22486.0,89.6,18.0,f,0.0,0.0,18514.5213861,18113.18,15000.0,3514.52,0.0,0.0,0.0,May-2014,8939.12,,May-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003045,1229319,8000.0,8000.0,8000.0, 36 months,12.69,268.36,B,B5,Kuczmarski and Associates,7 years,RENT,160000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003045,"  Borrower added on 10/26/11 > Hello all. I have recently received a post-MBA job offer which will start in Spring 2012. However, before that kicks off, I would like to leave my current job and get in a little bit of travel around the U.S. This loan is to subsidize that travel period before I begin my next role. Glad to provide any additional details that I can.<br/>",other,Pre-Consulting Travel,606xx,IL,10.03,0.0,Dec-1995,0.0,49.0,,14.0,0.0,7841.0,86.2,32.0,f,0.0,0.0,9657.80622392,9657.81,8000.0,1657.81,0.0,0.0,0.0,Nov-2014,279.79,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003040,1229314,15000.0,15000.0,14750.0, 36 months,7.9,469.36,A,A4,Westlake financial ,7 years,MORTGAGE,60000.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003040,  Borrower added on 10/25/11 > I want to put all my debt into 1 payment and finish paying it off ASAP .<br/> Borrower added on 10/26/11 > A 24% interest rate for my carecredit card for the need of surgery is very high. I wish I knew about this leading club sooner.<br/>,debt_consolidation,Consolidate debt,903xx,CA,7.68,0.0,Feb-2005,0.0,,,6.0,0.0,14322.0,62.8,8.0,f,0.0,0.0,16877.6256794,16596.33,15000.0,1877.63,0.0,0.0,0.0,Aug-2014,1863.51,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003047,1218684,3000.0,3000.0,3000.0, 36 months,13.49,101.8,C,C1,gamestop,1 year,RENT,30000.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003047,  Borrower added on 10/18/11 > This Loan is to consolidate my Debt<br/>Borrower added on 10/18/11 > This Loan is to consolidate my Debt<br/>,credit_card,credit card refinancing,100xx,NY,14.73,0.0,May-2007,0.0,,,11.0,0.0,10755.0,68.5,16.0,f,0.0,0.0,3660.73362387,3660.73,3000.0,660.73,0.0,0.0,0.0,Nov-2014,114.2,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003031,1229105,21850.0,21850.0,21600.0, 60 months,17.27,546.21,D,D3,VERIZON WIRELESS,10+ years,MORTGAGE,50000.0,Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003031,  Borrower added on 10/25/11 > My job is very stable as I have been with company for over 15 years.  I decided the time has come to become debt free within 5 years.  The proceeds from this loan are strictly going to be used to consolidate my debts into one monthly payment.  I am very credit worthy as all my payments are current with no late payments.<br/>,debt_consolidation,MY DEBT CONSOLIDATION,337xx,FL,24.39,0.0,Mar-1989,0.0,,,20.0,0.0,44922.0,86.7,63.0,f,0.0,0.0,24579.45,24297.11,14846.05,9733.4,0.0,0.0,0.0,Jul-2015,546.21,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
998240,1223373,4000.0,4000.0,4000.0, 36 months,12.69,134.18,B,B5,Cisco Systems Inc.,2 years,RENT,115000.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=998240,,major_purchase,Loan to buy computer equipment,940xx,CA,1.34,0.0,Dec-2007,1.0,,,8.0,0.0,5304.0,25.7,11.0,f,0.0,0.0,4161.78,4161.78,4000.0,161.78,0.0,0.0,0.0,Mar-2012,3627.7,,Mar-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003025,1229098,34000.0,34000.0,33725.0, 60 months,12.42,763.55,B,B4,Biscuitville,4 years,OWN,85800.0,Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003025,,debt_consolidation,Bank Of America/SECU ,273xx,NC,11.54,0.0,Oct-1992,0.0,,,12.0,0.0,35343.0,44.9,31.0,f,0.0,0.0,21748.13,21572.19,10932.43,7665.67,0.0,3150.03,567.005400003,Apr-2014,821.2,,May-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002813,1228890,20000.0,20000.0,20000.0, 60 months,19.91,528.88,E,E4,cisco systems,10+ years,RENT,175000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002813,  Borrower added on 10/25/11 > My credit card loans have very high APR 25 + %. I am aggresively working to reduce my payments and also pay off the debt.<br/>,credit_card,credit card loan,951xx,CA,14.02,1.0,Oct-1996,0.0,5.0,,5.0,0.0,19099.0,66.3,36.0,f,0.0,0.0,22552.31,22552.31,20000.0,2552.31,0.0,0.0,0.0,Sep-2012,12798.83,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
999532,1224903,28000.0,28000.0,28000.0, 36 months,7.9,876.13,A,A4,Kaiser - Southern California Permanente ,10+ years,MORTGAGE,320000.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=999532,Funds will be used to upgrade 3 bathrooms in the house. I have lived in our home since 1989. My credit score is excellent and I have never defaulted on a loan. I have been employed in a stable same position since 1980. My income is not at risk and I pay all my debts faithfully. All of the moneys will be used to do the home improvement which will add greatly to the value of the home.,home_improvement,Bathrooms,921xx,CA,14.5,0.0,May-1982,1.0,,,12.0,0.0,36848.0,38.8,43.0,f,0.0,0.0,31380.2927827,31380.29,28000.0,3380.29,0.0,0.0,0.0,Apr-2014,6862.42,,May-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
980552,1204352,14000.0,14000.0,14000.0, 60 months,17.27,349.98,D,D3,MIAMISBURG CITY SCHOOLS,10+ years,RENT,77000.0,Not Verified,Nov-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=980552,,debt_consolidation,BACK ON TRACK,453xx,OH,15.05,0.0,Apr-1974,2.0,,88.0,16.0,1.0,13825.0,52.2,36.0,f,3260.26,3260.26,17453.34,17453.34,10739.74,6713.6,0.0,0.0,0.0,Jan-2016,349.98,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002778,1228850,12000.0,12000.0,11925.0, 60 months,14.27,280.91,C,C2,,n/a,MORTGAGE,80000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002778,"  Borrower added on 10/25/11 > I will pay off loans that are being financed at a higher rate by the lenders. I have an excellent credit rating without a single instance of a late payment on any account. My income comes from the teaching profession, where I have been tenured for 24 years; it is contractual, reliable and far surpasses my $5,000 monthly budget. I have one mortgage payment, no car loan or payments other than the debts mentioned above.<br/>",debt_consolidation,Debt Consolidation,932xx,CA,5.2,0.0,Sep-1968,2.0,,,14.0,0.0,4614.0,5.2,51.0,f,0.0,0.0,14068.06,13980.13,12000.0,2068.06,0.0,0.0,0.0,Mar-2013,9872.83,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
862488,1075528,8000.0,8000.0,8000.0, 36 months,18.64,291.8,E,E1,BristolPark Medical ,10+ years,MORTGAGE,114000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=862488,  Borrower added on 10/25/11 > I just Want to get rid of all the credit cards to  get my credit score back up to where it should be and I'd rather pay interest to &quot;real&quot; people instead of big companies.<br/>,debt_consolidation,Would love some treats instead of tricks,926xx,CA,11.36,0.0,Apr-1991,3.0,74.0,112.0,27.0,1.0,11766.0,46.9,57.0,f,0.0,0.0,10500.952657,10500.95,8000.0,2500.95,0.0,0.0,0.0,Nov-2014,300.1,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002722,1228982,10000.0,10000.0,10000.0, 36 months,14.65,344.95,C,C3,State Farm Insurance,4 years,RENT,43000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002722,,wedding,Hoping to finance beautiful wedding,617xx,IL,8.62,0.0,Jul-2003,1.0,38.0,,9.0,0.0,4816.0,38.8,24.0,f,0.0,0.0,11187.34,11187.34,10000.0,1187.34,0.0,0.0,0.0,Oct-2012,7741.72,,Oct-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002556,1228828,12000.0,12000.0,12000.0, 60 months,19.03,311.49,E,E2,U.S. Drug Enforcement Administration,10+ years,RENT,140000.0,Verified,Nov-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002556,  Borrower added on 10/26/11 > The funds will be used entirely for medical expenses.  I have a secure job with the Federal Government and have worked for the same agency for over 20 years.  I have never defaulted or even had a late payment on any debts.<br/>,medical,Medical Loan,301xx,GA,8.32,1.0,Jul-1993,0.0,5.0,,10.0,0.0,49936.0,97.7,42.0,f,2889.9,2889.9,15509.66,15509.66,9110.1,6399.56,0.0,0.0,0.0,Jan-2016,311.49,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002681,1228936,16000.0,16000.0,16000.0, 60 months,11.71,353.58,B,B3,Associated Banc-Corp,2 years,RENT,48000.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002681,,credit_card,Credit Card Refi,541xx,WI,14.3,0.0,Jul-1998,0.0,,,4.0,0.0,17034.0,79.6,17.0,f,0.0,0.0,19271.02,19271.02,16000.0,3271.02,0.0,0.0,0.0,Dec-2013,10817.14,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
